,id1,id2,similarity
0,9703,9704,0.43357668331329396
1,9703,9705,0.43165120620745784
2,9703,9706,0.42338388848437924
3,9703,9707,0.432096456051014
4,9703,9708,0.427792960817525
5,9703,9709,0.416603196497326
6,9703,9710,0.4273289800398559
7,9703,9711,0.13032351091531402
8,9703,9712,0.7396769873793999
9,9703,9713,0.41291552169234713
10,9703,9714,0.0010981843832168006
11,9703,9715,0.4118109416576938
12,9703,9716,0.4213205423663671
13,9703,9717,0.4127633801505132
14,9703,9718,0.38455767108793887
15,9703,9719,0.40318307719167473
16,9703,9720,0.25049100165329613
17,9703,9721,0.3724010345180211
18,9703,9722,0.48263361725066806
19,9703,9723,0.4247130042503462
20,9703,9724,0.39539639407776717
21,9703,9725,0.42554051611092153
22,9703,9726,0.4181639081742342
23,9703,9727,0.17148702337167349
24,9703,9729,0.4281907147176383
25,9703,9730,0.41033352003202705
26,9703,9731,0.4245377674633391
27,9703,9732,0.3916635557306592
28,9703,9733,0.4233547655280423
29,9703,9734,0.40373773151165043
30,9703,9735,0.7738083984926226
31,9703,9736,0.43994648107782564
32,9703,9737,0.0
33,9703,9738,0.4237716172031107
34,9703,9739,0.40188102315286894
35,9703,9740,0.38959350379854646
36,9703,9741,0.415708788747445
37,9703,9742,0.21970995281049857
38,9703,9743,0.4232941528580873
39,9703,9744,0.42677530400689057
40,9703,9745,0.4222549261422768
41,9703,9746,0.38796123668182636
42,9703,9747,0.42424457092105167
43,9703,9748,0.4106044947512522
44,9703,9749,0.40519038284675774
45,9703,9750,0.42472289130802704
46,9703,9751,0.42951990528844847
47,9703,9752,0.3874719386116773
48,9703,9753,0.39470569457803273
49,9703,9754,0.38623874634384586
50,9703,9755,0.24992001389638008
51,9703,9756,0.0
52,9703,9757,0.422753122382672
53,9703,9758,0.405052859790811
54,9703,9759,0.39918308775448025
55,9703,9760,0.10206958570987432
56,9703,9761,0.40551586643944226
57,9703,9762,0.418202392548166
58,9703,9763,0.44290011651455347
59,9703,9764,0.41273687463395403
60,9703,9765,0.33621050689734894
61,9703,9766,0.42126327962587856
62,9703,9767,0.4222888278671174
63,9703,9768,0.4165561121679628
64,9703,9769,0.018714299239960423
65,9703,9770,0.3839391107549647
66,9703,9771,0.4090450711543007
67,9703,9772,0.4072834302861929
68,9703,9773,0.3908737785628313
69,9703,9774,0.4015135057950663
70,9703,9775,0.4133017826291301
71,9703,9776,0.40959914405943637
72,9703,9777,0.3769017933870764
73,9703,9778,0.6402806230082869
74,9703,9779,0.32690436622534214
75,9703,9780,0.4234905811493036
76,9703,9781,0.4306542092345864
77,9703,9782,0.4193829126029187
78,9703,9783,0.0
79,9703,9784,0.3878285539958786
80,9703,9785,0.2673092630617147
81,9703,9786,0.4193173147377887
82,9703,9787,0.40496892870910467
83,9703,9788,0.3959388827820395
84,9703,9789,0.4241827723655595
85,9703,9790,0.42946032114159743
86,9703,9791,0.4206174586430147
87,9703,9792,0.41153487462671423
88,9703,9793,0.0
89,9703,9794,0.04884652948592119
90,9703,9795,0.4156192852968221
91,9703,9796,0.4279356012781222
92,9703,9797,0.0
93,9703,9798,0.4124953527309455
94,9703,9799,0.41625122560662386
95,9703,9800,0.4130499469285433
96,9703,9801,0.4058729375630492
97,9703,9802,0.4300757116935633
98,9704,9705,0.8437337886175229
99,9704,9706,0.7809539425016392
100,9704,9707,0.7886944995032876
101,9704,9708,0.8555389667682665
102,9704,9709,0.786686693791777
103,9704,9710,0.7740627165159708
104,9704,9711,0.3241484740721666
105,9704,9712,0.42646981541161166
106,9704,9713,0.6966500125463782
107,9704,9714,0.0
108,9704,9715,0.6709522616782637
109,9704,9716,0.8242182947072808
110,9704,9717,0.7615969473403827
111,9704,9718,0.7527194387466967
112,9704,9719,0.6592580366921411
113,9704,9720,0.3387209218989604
114,9704,9721,0.5403423520241672
115,9704,9722,0.7687557499934649
116,9704,9723,0.8123259548373619
117,9704,9724,0.7717961307119163
118,9704,9725,0.7971062000264626
119,9704,9726,0.8155918159303888
120,9704,9727,0.3798008139667297
121,9704,9729,0.8294469123947432
122,9704,9730,0.672866842387169
123,9704,9731,0.7426079622549149
124,9704,9732,0.6436204042810645
125,9704,9733,0.7914736373777527
126,9704,9734,0.6838669145930799
127,9704,9735,0.42544151503861294
128,9704,9736,0.8049993761037187
129,9704,9737,0.09166666666666665
130,9704,9738,0.7757244398898501
131,9704,9739,0.600579158772522
132,9704,9740,0.7690053545424202
133,9704,9741,0.787203042996973
134,9704,9742,0.4387773849004559
135,9704,9743,0.7655378012283129
136,9704,9744,0.7504473591613352
137,9704,9745,0.7731666419584046
138,9704,9746,0.6543011457754839
139,9704,9747,0.763863012969289
140,9704,9748,0.7285536229566579
141,9704,9749,0.742749766610123
142,9704,9750,0.7735300144409654
143,9704,9751,0.7659471193888394
144,9704,9752,0.5955675114115062
145,9704,9753,0.7951289775722268
146,9704,9754,0.5933837221426095
147,9704,9755,0.4075420742805255
148,9704,9756,0.0
149,9704,9757,0.7996235276894428
150,9704,9758,0.7502492233728861
151,9704,9759,0.6990588656745039
152,9704,9760,0.2272500766500135
153,9704,9761,0.6583660425196727
154,9704,9762,0.7851632217053071
155,9704,9763,0.8084896888168474
156,9704,9764,0.7987407150044852
157,9704,9765,0.4853302147113858
158,9704,9766,0.7955960492111804
159,9704,9767,0.7798200176370649
160,9704,9768,0.7652171728311955
161,9704,9769,0.11203321296072252
162,9704,9770,0.6977914881493325
163,9704,9771,0.7389215153306318
164,9704,9772,0.7188061706245463
165,9704,9773,0.6989649085379291
166,9704,9774,0.6861420615808533
167,9704,9775,0.8085395581905395
168,9704,9776,0.7703184691400021
169,9704,9777,0.6187985372628193
170,9704,9778,0.5219845009455406
171,9704,9779,0.4156763048218902
172,9704,9780,0.8454958341794615
173,9704,9781,0.7496912923506075
174,9704,9782,0.7822704231222888
175,9704,9783,0.04583333333333332
176,9704,9784,0.7218732212815866
177,9704,9785,0.41585227338844466
178,9704,9786,0.7220019010368581
179,9704,9787,0.7903243989501382
180,9704,9788,0.7860891949711941
181,9704,9789,0.6929035773339376
182,9704,9790,0.7898757455934589
183,9704,9791,0.7454510921767623
184,9704,9792,0.6771045683013646
185,9704,9793,0.06834231948138592
186,9704,9794,0.3153835398195896
187,9704,9795,0.802503728779081
188,9704,9796,0.7945957360306561
189,9704,9797,0.015309310892394862
190,9704,9798,0.7112139738917691
191,9704,9799,0.6655965785538014
192,9704,9800,0.639577447773571
193,9704,9801,0.6709680912653797
