,id1,id2,similarity
0,12746,12747,0.8005229747133358
1,12746,12748,0.08288033442384882
2,12746,12749,0.7357508634851069
3,12746,12750,0.785639904386787
4,12746,12751,0.7793923730505807
5,12746,12752,0.7777683417244996
6,12746,12753,0.786558071498855
7,12746,12754,0.8045841663095432
8,12746,12755,0.6190289679141958
9,12746,12756,0.7832652122037287
10,12746,12757,0.01494035761667992
11,12746,12758,0.7103165542699459
12,12746,12759,0.5311873390947343
13,12746,12760,0.6658850010719242
14,12746,12761,0.7842116523089597
15,12746,12762,0.0
16,12746,12763,0.7367403993604991
17,12746,12764,0.5078520015127949
18,12746,12765,0.5874184510884705
19,12746,12766,0.6719854316820827
20,12746,12767,0.7160614426337104
21,12746,12768,0.7356050997973276
22,12746,12769,0.7747161220435068
23,12746,12770,0.7607229355274792
24,12746,12771,0.0
25,12746,12772,0.6228605559218201
26,12746,12773,0.7510228052762054
27,12746,12774,0.7687512321923984
28,12746,12775,0.5712069368944339
29,12746,12776,0.648230742495022
30,12746,12777,0.6045809006518461
31,12746,12778,0.013176156917368249
32,12746,12779,0.0
33,12746,12780,0.6492819165999244
34,12746,12781,0.6351507197112488
35,12746,12782,0.6321052744553699
36,12746,12783,0.6380371112048249
37,12746,12784,0.7551325000840365
38,12746,12785,0.7771909760380242
39,12746,12786,0.7605313190859904
40,12746,12787,0.6522528110533681
41,12746,12788,0.6040302665314004
42,12746,12789,0.6369295486206744
43,12746,12790,0.778851315934108
44,12746,12791,0.11535504547850066
45,12746,12792,0.7905785200409989
46,12746,12793,0.0963686204780347
47,12746,12794,0.6770353040332258
48,12746,12795,0.574072823983335
49,12746,12796,0.6902323814270857
50,12746,12797,0.766552526751537
51,12746,12798,0.41521864497443345
52,12746,12799,0.7187136297779668
53,12746,12800,0.7790197269328394
54,12746,12801,0.7170566704350103
55,12746,12802,0.05938645099586962
56,12746,12803,0.0
57,12746,12804,0.011180339887498949
58,12746,12805,0.06303300858899105
59,12746,12806,0.762011180999808
60,12746,12807,0.6385052999795193
61,12746,12808,0.8115181641578602
62,12746,12809,0.008964214570007952
63,12746,12810,0.11866041629524739
64,12746,12811,0.5881022328269736
65,12746,12812,0.7550115709397989
66,12746,12813,0.5435175846451632
67,12746,12814,0.08409480262976281
68,12746,12815,0.04666248243934631
69,12746,12816,0.04666248243934631
70,12746,12817,0.7373465411352942
71,12746,12818,0.16361926568884555
72,12746,12819,0.501873061617281
73,12746,12820,0.6808347073824249
74,12746,12821,0.0
75,12746,12822,0.6202089507672242
76,12746,12823,0.7193380670942691
77,12746,12824,0.0
78,12746,12825,0.6958301828897627
79,12746,12826,0.039070164332074886
80,12746,12827,0.612627781879298
81,12746,12828,0.7664222387870915
82,12746,12829,0.774470318611042
83,12746,12830,0.7783161179543793
84,12746,12831,0.7415400539334964
85,12746,12832,0.40031602865116267
86,12746,12833,0.07079718096086766
87,12746,12834,0.7866186533241075
88,12746,12835,0.39820050462485806
89,12746,12836,0.6689898910448342
90,12746,12837,0.7885809538008942
91,12746,12838,0.031136050009348118
92,12746,12839,0.6680092493796155
93,12746,12840,0.7564848095830432
94,12746,12841,0.7813106544990425
95,12746,12842,0.803058922569766
96,12746,12843,0.756463126479167
97,12746,12844,0.011952286093343936
