,id1,id2,similarity
0,11573,11574,0.5721920973121338
1,11573,11575,0.6496648198009642
2,11573,11576,0.6867523036409047
3,11573,11577,0.6433849873830144
4,11573,11578,0.5884711614854212
5,11573,11579,0.6551891150085398
6,11573,11580,0.7266326731852262
7,11573,11581,0.0
8,11573,11582,0.0
9,11573,11583,0.5616588166544118
10,11573,11584,0.6602102418887383
11,11573,11585,0.5184744575572893
12,11573,11586,0.7161038330842692
13,11573,11587,0.6932522283315192
14,11573,11588,0.4879973997579498
15,11573,11589,0.0
16,11573,11590,0.6741539010796522
17,11573,11591,0.7715906021434941
18,11573,11592,0.0
19,11573,11593,0.6095964616761915
20,11573,11594,0.5230287610013395
21,11573,11595,0.6410295184524881
22,11573,11596,0.0
23,11573,11597,0.5651900133700762
24,11573,11598,0.624270569973524
25,11573,11599,0.0
26,11573,11600,0.6741277863229514
27,11573,11601,0.6791655965881451
28,11573,11602,0.6862244015749173
29,11573,11603,0.0
30,11573,11604,0.6124452334507573
31,11573,11605,0.6229870120762745
32,11573,11606,0.6743389313407939
33,11573,11607,0.566345255273899
34,11573,11608,0.3213478944549607
35,11573,11609,0.06089818615866615
36,11573,11610,0.6439712717226328
37,11573,11611,0.0
38,11573,11612,0.6601380102436429
39,11573,11613,0.3127652063257811
40,11573,11614,0.5948950051226467
41,11573,11615,0.7335455135668558
42,11573,11616,0.0
43,11573,11617,0.0
44,11573,11618,0.611369424441912
45,11573,11619,0.0
46,11573,11620,0.5663505293637496
47,11573,11621,0.5104419184606868
48,11573,11622,0.0
49,11573,11623,0.6685462707265988
50,11573,11624,0.6645718611958714
51,11573,11625,0.4279124223292397
52,11573,11626,0.4503985442926771
53,11573,11627,0.6741599265834068
54,11573,11628,0.4312488140962788
55,11573,11629,0.0
56,11573,11630,0.0
57,11573,11631,0.6428692857763167
58,11573,11632,0.627951755675868
59,11573,11633,0.5384013881100517
60,11573,11634,0.6573140171416585
61,11573,11635,0.46565172914882247
62,11573,11636,0.0
63,11573,11637,0.3956034433475107
64,11573,11638,0.5185520526402898
65,11573,11639,0.6552813218799192
66,11573,11640,0.6586081072529152
67,11573,11641,0.6603440613063273
68,11573,11642,0.09553489993331979
69,11573,11643,0.09166301121436679
70,11573,11644,0.5958784523939279
71,11573,11645,0.0
72,11573,11646,0.5884584031569652
73,11573,11647,0.0
74,11573,11648,0.0
75,11573,11649,0.6358788204221071
76,11573,11650,0.003005529692213965
77,11573,11651,0.5993245481847719
78,11573,11652,0.0
79,11573,11653,0.3594179714450649
80,11573,11654,0.5024653208113034
81,11573,11655,0.6036645266990486
82,11573,11656,0.31600826631814116
83,11573,11657,0.701634598461554
84,11573,11658,0.0
85,11573,11659,0.5834397327097703
86,11573,11660,0.6565592498324904
87,11573,11661,0.6698553004319431
88,11573,11662,0.3696866265774494
89,11573,11663,0.6171626856501904
90,11573,11664,0.0017502508310446143
91,11573,11665,0.6134783133616324
92,11573,11666,0.6507147732002427
93,11573,11667,0.16904524175549024
94,11573,11668,0.0
95,11573,11669,0.6529363479012109
96,11573,11670,0.6534778842432469
97,11573,11671,0.5455984810717469
98,11574,11575,0.5435818965149366
99,11574,11576,0.48868368812432367
