,id1,id2,similarity
0,12943,12944,0.39306760764579224
1,12943,12945,0.4268539669991892
2,12943,12946,0.4513536899684547
3,12943,12947,0.3655237758017369
4,12943,12948,0.4108195717699879
5,12943,12949,0.45205412289728064
6,12943,12950,0.4220280595477134
7,12943,12951,0.35920785421704693
8,12943,12952,0.43994417714963074
9,12943,12953,0.31073160755761564
10,12943,12954,0.3544273760115564
11,12943,12955,0.43798005621005626
12,12943,12956,0.33234418199719595
13,12943,12957,0.40625796920995777
14,12943,12958,0.2339047351681294
15,12943,12959,0.03227486121839514
16,12943,12960,0.42871543067564233
17,12943,12961,0.3983673619138267
18,12943,12962,0.44653384948909336
19,12943,12963,0.4223085575057497
20,12943,12964,0.4645961340192732
21,12943,12965,0.3922074929035244
22,12943,12966,0.051031036307982884
23,12943,12967,0.3531509463933535
24,12943,12968,0.460085089876885
25,12943,12969,0.3826795264933409
26,12943,12970,0.4071210978544265
27,12943,12971,0.4313162206192588
28,12943,12972,0.04853149597669562
29,12943,12973,0.3216834586684493
30,12943,12974,0.4615893030471447
31,12943,12975,0.41370550800193684
32,12943,12976,0.36572668534322594
33,12943,12977,0.45373942845176907
34,12943,12978,0.4023267542599003
35,12943,12979,0.536321090687045
36,12943,12980,0.008385254915624212
37,12943,12981,0.4195404413673385
38,12943,12982,0.5097297964792138
39,12943,12983,0.4486232400419561
40,12943,12984,0.40490202741859593
41,12943,12985,0.3743890698823598
42,12943,12986,0.39799252588258416
43,12943,12987,0.39040030534159537
44,12943,12988,0.37109618717431125
45,12943,12989,0.41275056496117546
46,12943,12990,0.3963755687708352
47,12943,12991,0.32253609347708534
48,12943,12992,0.3681537033677583
49,12943,12993,0.565969249670894
50,12943,12994,0.4182643268156877
51,12943,12995,0.45126808352337217
52,12943,12996,0.005270462766947299
53,12943,12997,0.3779992860239243
54,12943,12998,0.403550620004662
55,12943,12999,0.4068515539759114
56,12943,13000,0.37066473338822153
57,12943,13001,0.42043629174961683
58,12943,13002,0.344335254207357
59,12943,13003,0.41865370316464784
60,12943,13004,0.3470289370903966
61,12943,13005,0.46727240217694854
62,12943,13006,0.361481595074413
63,12943,13007,0.3650696098114691
64,12943,13008,0.35032911323747923
65,12943,13009,0.02915063509461097
66,12943,13010,0.5164431354918382
67,12943,13011,0.41353533383343366
68,12943,13012,0.42868398269807934
69,12943,13013,0.3432531142206117
70,12943,13014,0.39008582615988086
71,12943,13015,0.43148834603208236
72,12943,13016,0.3196665401042356
73,12943,13017,0.38379892246208086
74,12943,13018,0.3622752550458377
75,12943,13019,0.43822133227539894
76,12943,13020,0.3964913807161061
77,12943,13021,0.30160475581200563
78,12943,13022,0.4010263848437571
79,12943,13023,0.4401042162112866
80,12943,13024,0.39425390900906965
81,12943,13025,0.0024999999999999996
82,12943,13026,0.42673397741386915
83,12943,13027,0.3291138678055462
84,12943,13028,0.4028608674209124
