,id1,id2,similarity
0,8818,8819,0.797741900591842
1,8818,8820,0.7409199278007693
2,8818,8821,0.8012917600682898
3,8818,8822,0.7439896862599278
4,8818,8823,0.7799164202418902
5,8818,8824,0.7069226240228772
6,8818,8825,0.704260887033759
7,8818,8827,0.8174679304002832
8,8818,8830,0.6881870021496811
9,8818,8831,0.7483107763373316
10,8818,8832,0.8058598976213343
11,8818,8833,0.6978828691851581
12,8818,8834,0.7482996605116599
13,8818,8835,0.7454605449789156
14,8818,8836,0.7306449462290996
15,8818,8837,0.7771973307706028
16,8818,8838,0.7204433457953925
17,8818,8839,0.0
18,8818,8840,0.7459711338840447
19,8818,8841,0.707388271707289
20,8818,8842,0.7248098206891129
21,8818,8843,0.7231809815771602
22,8818,8844,0.7055778211349506
23,8818,8845,0.18960549435894114
24,8818,8846,0.674036704933801
25,8818,8847,0.4193350269679132
26,8818,8848,0.7280685846702116
27,8818,8849,0.6938942267511641
28,8818,8850,0.6917406321936077
29,8818,8851,0.7590820747173165
30,8818,8852,0.6190785984414857
31,8818,8853,0.7850292873587396
32,8818,8854,0.0
33,8818,8855,0.6489216049662845
34,8818,8856,0.6839220566686928
35,8818,8857,0.6702821941897492
36,8818,8858,0.7137718351014484
37,8818,8859,0.0
38,8818,8860,0.7587763204352388
39,8818,8861,0.525097181012632
40,8818,8862,0.7385818887621445
41,8818,8863,0.6916841408299577
42,8818,8864,0.7369139646713414
43,8818,8865,0.7018779076365427
44,8818,8866,0.7014317960106874
45,8818,8867,0.7003514252164058
46,8818,8868,0.6975352256754669
47,8818,8869,0.17451896981211873
48,8818,8870,0.7306510576025882
49,8818,8871,0.7434695018900221
50,8818,8872,0.7227955357805582
51,8818,8873,0.7132702701812559
52,8818,8874,0.06806921667471695
53,8818,8875,0.7119289549804173
54,8818,8876,0.6353617305961365
55,8818,8877,0.736477736176014
56,8818,8878,0.02253619794918239
57,8818,8879,0.7512811398565555
58,8818,8880,0.7148639580646889
59,8818,8881,0.0012852176763792958
60,8818,8882,0.6893558300644214
61,8818,8883,0.6383054645122057
62,8818,8884,0.7635904101457223
63,8818,8885,0.7407175076015095
64,8818,8886,0.7302211680042141
65,8818,8887,0.6744822654997367
66,8818,8888,0.6986992673778329
67,8818,8889,0.6530492661932799
68,8818,8890,0.6177724002010936
69,8818,8891,0.7532722211888784
70,8818,8892,0.7572282561463846
71,8818,8893,0.6000446723076438
72,8818,8894,0.7044067806988514
73,8818,8895,0.7407293273453153
74,8818,8896,0.5856147523787423
75,8818,8897,0.741755574250754
76,8818,8898,0.2719573608685876
77,8818,8899,0.7362189048910314
78,8818,8900,0.731882729043708
79,8818,8901,0.7084586404175985
80,8818,8902,0.7249024067571972
81,8818,8903,0.12766638957507478
82,8818,8904,0.11908483171330254
83,8818,8905,0.7342836165039668
84,8818,8906,0.03309435516676686
85,8818,8907,0.7390253289114925
86,8818,8908,0.7281213145693901
87,8818,8909,0.36345159130647486
88,8818,8910,0.7183767943850194
89,8818,8911,0.7346017623532082
90,8818,8912,0.29512875166658115
91,8818,8913,0.6745250067342579
92,8818,8914,0.733947857825219
93,8818,8915,0.7717437561514378
94,8818,8916,0.6786843270113341
95,8819,8820,0.8185977343141213
96,8819,8821,0.807193998027776
97,8819,8822,0.7548510657609786
98,8819,8823,0.7540266368628834
99,8819,8824,0.7285641149663098
100,8819,8825,0.7281360753225574
101,8819,8827,0.841785346845743
102,8819,8830,0.719987788459234
103,8819,8831,0.7354571325565155
104,8819,8832,0.7824769873174129
105,8819,8833,0.7213127041473792
106,8819,8834,0.7695493275584253
107,8819,8835,0.7498756751909116
108,8819,8836,0.7311795641619874
109,8819,8837,0.7367414922605567
110,8819,8838,0.7226693487462894
111,8819,8839,0.0
112,8819,8840,0.7428257275995565
113,8819,8841,0.6960681609892387
114,8819,8842,0.7362617727650285
115,8819,8843,0.7014249677397242
116,8819,8844,0.702705791047405
117,8819,8845,0.1794659261173953
118,8819,8846,0.685239550188208
119,8819,8847,0.40328956583211933
120,8819,8848,0.7348736109841842
121,8819,8849,0.7187831450282525
122,8819,8850,0.7320402931304932
123,8819,8851,0.7369944172232094
124,8819,8852,0.6233452004776167
125,8819,8853,0.7640823585115939
126,8819,8854,0.0
127,8819,8855,0.6426264244285147
128,8819,8856,0.685565653784068
129,8819,8857,0.710849974409712
130,8819,8858,0.7221227188041239
131,8819,8859,0.0
132,8819,8860,0.7494553982538753
133,8819,8861,0.5238480827001487
134,8819,8862,0.7340004972540016
135,8819,8863,0.712120184001054
136,8819,8864,0.713341097933671
137,8819,8865,0.7097391143192153
138,8819,8866,0.6992064054393288
139,8819,8867,0.7019575913674383
140,8819,8868,0.6990896152322845
141,8819,8869,0.16873306060750945
142,8819,8870,0.7324304274849505
143,8819,8871,0.7217342148196035
144,8819,8872,0.6996899164045752
145,8819,8873,0.7290698425447943
146,8819,8874,0.04147607530322092
147,8819,8875,0.7028003151738957
148,8819,8876,0.6737909578877249
149,8819,8877,0.734557086461191
150,8819,8878,0.023238984668291867
151,8819,8879,0.7480047578311693
152,8819,8880,0.7370501870163759
153,8819,8881,0.0
154,8819,8882,0.7019941532782461
155,8819,8883,0.6191225369410536
156,8819,8884,0.7369554425826204
157,8819,8885,0.751237219201077
158,8819,8886,0.7207031940841255
